tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1720,ifly,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1721,ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1722,ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1723,ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m.
1724,ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1725,ifly,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1726,ifly,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1727,ifly,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1728,ifly,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1729,ifly,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1730,ifly,UA-3099-PHX-PHL,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1731,ifly,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1732,ifly,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1733,ifly,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1734,ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1735,ifly,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
1736,ifly,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1737,ifly,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
1738,ifly,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1739,ifly,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1740,ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1741,ifly,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1742,ifly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1743,ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1744,ifly,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1745,ifly,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1746,ifly,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1747,ifly,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1748,ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1749,ifly,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1750,ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1751,ifly,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1752,myrateplan,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
1753,myrateplan,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:52 a.m.
1754,myrateplan,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:15 a.m.
1755,myrateplan,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
1756,myrateplan,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:37 a.m.
1757,myrateplan,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:37 p.m.
1758,myrateplan,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:34 p.m.
1759,myrateplan,CO-50-CLE-EWR,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:26 p.m.
1760,myrateplan,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1761,myrateplan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
1762,myrateplan,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1763,myrateplan,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:30 p.m.
1764,myrateplan,AA-415-BOS-ORD,8:35 a.m.,8:55 a.m.,10:40 a.m.,10:12 a.m.
1765,myrateplan,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
1766,myrateplan,UA-37-EDI-EWR,9:05 a.m.,9:05 a.m.,11:53 a.m.,12:09 p.m.
1767,myrateplan,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,10:58 a.m.
1768,myrateplan,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
1769,myrateplan,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:04 a.m.
1770,myrateplan,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:39 p.m.
1771,myrateplan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1772,myrateplan,UA-1500-IAH-GUA,8:55 a.m.,9:43 a.m.,11:45 a.m.,12:12 p.m.
1773,myrateplan,UA-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1774,myrateplan,UA-2708-EWR-CLT,2:55 p.m.,3:04 p.m.,4:53 p.m.,4:22 p.m.
1775,myrateplan,AA-3063-SLC-LAX,8:20 p.m.,8:40 p.m.,9:20 p.m.,9:12 p.m.
1776,myrateplan,UA-2704-DTW-PHX,11:15 a.m.,11:47 a.m.,1:40 p.m.,1:52 p.m.
1777,myrateplan,UA-858-PVG-SFO,1:45 p.m.,1:50 p.m.,8:27 a.m.,7:50 a.m.
1778,myrateplan,CO-4888-IAH-DAL,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1779,myrateplan,UA-828-SFO-ORD,11:08 p.m.,11:34 p.m.,5:11 a.m.,5:11 a.m.
1780,myrateplan,UA-6273-YYC-SFO,7:35 a.m.,7:41 a.m.,9:43 a.m.,8:33 a.m.
1781,myrateplan,CO-1250-MIA-IAH,2:53 p.m.,3:17 p.m.,4:48 p.m.,4:59 p.m.
1782,myrateplan,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1783,myrateplan,UA-3373-IAD-PHL,8:29 a.m.,8:37 a.m.,9:24 a.m.,9:13 a.m.
1784,myrateplan,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:33 a.m.
1785,myrateplan,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1786,myrateplan,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1787,myrateplan,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
1788,myrateplan,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
1789,myrateplan,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:52 a.m.
1790,myrateplan,UA-37-EWR-MCO,1:29 p.m.,2:01 p.m.,4:17 p.m.,4:17 p.m.
1791,myrateplan,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:50 p.m.
1792,myrateplan,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1793,myrateplan,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1794,myrateplan,UA-2515-DFW-CLT,7:05 a.m.,7:30 a.m.,10:31 a.m.,10:43 a.m.
1795,myrateplan,CO-16-LAX-EWR,10:25 a.m.,10:37 a.m.,6:44 p.m.,6:34 p.m.
1796,myrateplan,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
1797,myrateplan,UA-938-DEN-ORD,4:16 p.m.,4:37 p.m.,7:35 p.m.,7:23 p.m.
1798,myrateplan,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1799,myrateplan,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,10:43 a.m.
1800,myrateplan,AA-1007-MIA-PHX,4:55 p.m.,5:09 p.m.,8:05 p.m.,7:43 p.m.
1801,myrateplan,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
1802,myrateplan,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1803,myrateplan,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1804,myrateplan,UA-843-LAX-ORD,1:55 p.m.,2:04 p.m.,7:53 p.m.,7:20 p.m.
1805,myrateplan,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,12:21 a.m.,12:02 a.m.
1806,myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:04 p.m.
1807,myrateplan,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
1808,myrateplan,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1809,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
1810,myrateplan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:26 p.m.
1811,myrateplan,UA-248-PHX-ORD,12:57 p.m.,1:43 p.m.,5:15 p.m.,5:24 p.m.
1812,myrateplan,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1813,myrateplan,CO-47-IAH-LAX,7:10 p.m.,7:27 p.m.,8:56 p.m.,8:46 p.m.
1814,myrateplan,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:22 p.m.,7:43 p.m.
1815,myrateplan,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:45 p.m.,1:11 p.m.
1816,myrateplan,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:22 p.m.
1817,myrateplan,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,1:55 p.m.
1818,myrateplan,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,3:19 p.m.,3:09 p.m.
1819,myrateplan,UA-854-SFO-IAH,7:53 a.m.,8:07 a.m.,1:39 p.m.,1:23 p.m.
1820,myrateplan,AA-1279-DFW-PHX,1:00 p.m.,2:03 p.m.,2:35 p.m.,3:13 p.m.
1821,myrateplan,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1822,myrateplan,CO-1088-CLE-IAH,8:40 a.m.,9:01 a.m.,10:54 a.m.,10:56 a.m.
1823,myrateplan,CO-89-IAH-EWR,6:00 a.m.,6:17 a.m.,10:20 a.m.,10:27 a.m.
1824,myrateplan,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1825,myrateplan,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1826,myrateplan,CO-1023-IAH-DEN,11:40 a.m.,12:06 p.m.,1:17 p.m.,1:14 p.m.
1827,myrateplan,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:08 p.m.
1828,myrateplan,UA-2314-ATL-PHL,2:55 p.m.,3:04 p.m.,5:00 p.m.,4:43 p.m.
1829,myrateplan,CO-1561-PHX-IAH,8:05 a.m.,8:18 a.m.,11:35 a.m.,11:32 a.m.
1830,myrateplan,CO-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1831,myrateplan,AA-1886-BOS-MIA,10:45 a.m.,10:54 a.m.,2:20 p.m.,1:36 p.m.
1832,myrateplan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:37 p.m.
1833,myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
1834,myrateplan,UA-3515-IAD-MSP,8:15 a.m.,8:26 a.m.,10:06 a.m.,9:56 a.m.
1835,myrateplan,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
1836,myrateplan,CO-1090-BOS-IAH,9:45 a.m.,10:35 a.m.,1:16 p.m.,1:19 p.m.
1837,myrateplan,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:21 a.m.,9:09 a.m.
1838,myrateplan,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1839,myrateplan,CO-1614-LAX-IAH,12:30 a.m.,12:58 a.m.,5:35 a.m.,5:26 a.m.
1840,myrateplan,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:23 a.m.,7:04 a.m.
1841,myrateplan,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
1842,myrateplan,UA-5487-SFO-MRY,10:39 a.m.,10:53 a.m.,11:19 a.m.,11:11 a.m.
1843,myrateplan,AA-1544-SAN-ORD,11:25 a.m.,11:41 a.m.,5:25 p.m.,4:54 p.m.
1844,myrateplan,CO-58-DEN-IAH,11:25 a.m.,12:37 p.m.,2:50 p.m.,3:31 p.m.
1845,myrateplan,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:14 p.m.
1846,myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1847,myrateplan,UA-3925-IAD-ORF,8:41 a.m.,9:00 a.m.,9:54 a.m.,9:29 a.m.
1848,myrateplan,UA-397-JFK-SFO,8:00 a.m.,8:48 a.m.,11:55 a.m.,11:30 a.m.
1849,myrateplan,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:14 a.m.
1850,myrateplan,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,10:15 p.m.,10:29 p.m.
1851,myrateplan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1852,flytecomm,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
1853,flytecomm,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:52 a.m.
1854,flytecomm,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:15 a.m.
1855,flytecomm,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
1856,flytecomm,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:37 a.m.
1857,flytecomm,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:37 p.m.
1858,flytecomm,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:34 p.m.
1859,flytecomm,CO-50-CLE-EWR,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:26 p.m.
1860,flytecomm,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1861,flytecomm,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
1862,flytecomm,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1863,flytecomm,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:30 p.m.
1864,flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:55 a.m.,10:40 a.m.,10:12 a.m.
1865,flytecomm,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
1866,flytecomm,UA-37-EDI-EWR,9:05 a.m.,9:05 a.m.,11:53 a.m.,12:09 p.m.
1867,flytecomm,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,10:58 a.m.
1868,flytecomm,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
1869,flytecomm,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:04 a.m.
1870,flytecomm,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:39 p.m.
1871,flytecomm,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1872,flytecomm,UA-1500-IAH-GUA,8:55 a.m.,9:43 a.m.,11:45 a.m.,12:12 p.m.
1873,flytecomm,UA-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1874,flytecomm,UA-2708-EWR-CLT,2:55 p.m.,3:04 p.m.,4:53 p.m.,4:22 p.m.
1875,flytecomm,AA-3063-SLC-LAX,8:20 p.m.,8:40 p.m.,9:20 p.m.,9:12 p.m.
1876,flytecomm,UA-2704-DTW-PHX,11:15 a.m.,11:47 a.m.,1:40 p.m.,1:52 p.m.
1877,flytecomm,UA-858-PVG-SFO,1:45 p.m.,1:50 p.m.,8:27 a.m.,7:50 a.m.
1878,flytecomm,CO-4888-IAH-DAL,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1879,flytecomm,UA-828-SFO-ORD,11:08 p.m.,11:34 p.m.,5:11 a.m.,5:11 a.m.
1880,flytecomm,UA-6273-YYC-SFO,7:35 a.m.,7:41 a.m.,9:43 a.m.,8:33 a.m.
1881,flytecomm,CO-1250-MIA-IAH,2:53 p.m.,3:17 p.m.,4:48 p.m.,4:59 p.m.
1882,flytecomm,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1883,flytecomm,UA-3373-IAD-PHL,8:29 a.m.,8:37 a.m.,9:24 a.m.,9:13 a.m.
1884,flytecomm,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:33 a.m.
1885,flytecomm,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1886,flytecomm,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1887,flytecomm,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
1888,flytecomm,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
1889,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:52 a.m.
1890,flytecomm,UA-37-EWR-MCO,1:29 p.m.,2:01 p.m.,4:17 p.m.,4:17 p.m.
1891,flytecomm,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:50 p.m.
1892,flytecomm,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1893,flytecomm,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1894,flytecomm,UA-2515-DFW-CLT,7:05 a.m.,7:30 a.m.,10:31 a.m.,10:43 a.m.
1895,flytecomm,CO-16-LAX-EWR,10:25 a.m.,10:37 a.m.,6:44 p.m.,6:34 p.m.
1896,flytecomm,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
1897,flytecomm,UA-938-DEN-ORD,4:16 p.m.,4:37 p.m.,7:35 p.m.,7:23 p.m.
1898,flytecomm,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1899,flytecomm,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,10:43 a.m.
1900,flytecomm,AA-1007-MIA-PHX,4:55 p.m.,5:09 p.m.,8:05 p.m.,7:43 p.m.
1901,flytecomm,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
1902,flytecomm,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1903,flytecomm,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1904,flytecomm,UA-843-LAX-ORD,1:55 p.m.,2:04 p.m.,7:53 p.m.,7:20 p.m.
1905,flytecomm,CO-1694-LAX-IAH,7:15 p.m.,7:25 p.m.,12:21 a.m.,12:02 a.m.
1906,flytecomm,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:04 p.m.
1907,flytecomm,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
1908,flytecomm,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1909,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
1910,flytecomm,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:26 p.m.
1911,flytecomm,UA-248-PHX-ORD,12:57 p.m.,1:43 p.m.,5:15 p.m.,5:24 p.m.
1912,flytecomm,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1913,flytecomm,CO-47-IAH-LAX,7:10 p.m.,8:36 p.m.,8:56 p.m.,9:38 p.m.
1914,flytecomm,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:22 p.m.,8:03 p.m.
1915,flytecomm,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:45 p.m.,1:11 p.m.
1916,flytecomm,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:22 p.m.
1917,flytecomm,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,1:55 p.m.
1918,flytecomm,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,3:19 p.m.,3:09 p.m.
1919,flytecomm,UA-854-SFO-IAH,7:53 a.m.,8:07 a.m.,1:39 p.m.,1:23 p.m.
1920,flytecomm,AA-1279-DFW-PHX,1:00 p.m.,2:03 p.m.,2:35 p.m.,3:13 p.m.
1921,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1922,flytecomm,CO-1088-CLE-IAH,8:40 a.m.,9:01 a.m.,10:54 a.m.,10:56 a.m.
1923,flytecomm,CO-89-IAH-EWR,6:00 a.m.,6:17 a.m.,10:20 a.m.,10:27 a.m.
1924,flytecomm,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1925,flytecomm,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1926,flytecomm,CO-1023-IAH-DEN,11:40 a.m.,12:06 p.m.,1:17 p.m.,1:14 p.m.
1927,flytecomm,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:08 p.m.
1928,flytecomm,UA-2314-ATL-PHL,2:55 p.m.,3:04 p.m.,5:00 p.m.,4:43 p.m.
1929,flytecomm,CO-1561-PHX-IAH,8:05 a.m.,8:18 a.m.,11:35 a.m.,11:32 a.m.
1930,flytecomm,CO-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1931,flytecomm,AA-1886-BOS-MIA,10:45 a.m.,10:54 a.m.,2:20 p.m.,1:36 p.m.
1932,flytecomm,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:37 p.m.
1933,flytecomm,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
1934,flytecomm,UA-3515-IAD-MSP,8:15 a.m.,8:26 a.m.,10:06 a.m.,9:56 a.m.
1935,flytecomm,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
1936,flytecomm,CO-1090-BOS-IAH,9:45 a.m.,10:35 a.m.,1:16 p.m.,1:19 p.m.
1937,flytecomm,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:21 a.m.,9:09 a.m.
1938,flytecomm,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1939,flytecomm,CO-1614-LAX-IAH,12:30 a.m.,12:58 a.m.,5:35 a.m.,5:26 a.m.
1940,flytecomm,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:23 a.m.,7:04 a.m.
1941,flytecomm,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
1942,flytecomm,UA-5487-SFO-MRY,10:39 a.m.,10:53 a.m.,11:19 a.m.,11:11 a.m.
1943,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:41 a.m.,5:25 p.m.,4:54 p.m.
1944,flytecomm,CO-58-DEN-IAH,11:25 a.m.,12:37 p.m.,2:50 p.m.,3:31 p.m.
1945,flytecomm,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:14 p.m.
1946,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1947,flytecomm,UA-3925-IAD-ORF,8:41 a.m.,9:00 a.m.,9:54 a.m.,9:29 a.m.
1948,flytecomm,UA-397-JFK-SFO,8:00 a.m.,8:48 a.m.,11:55 a.m.,11:30 a.m.
1949,flytecomm,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:14 a.m.
1950,flytecomm,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1951,flytecomm,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1952,allegiantair,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1953,allegiantair,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,10:15 p.m.,10:29 p.m.
1954,allegiantair,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1955,allegiantair,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
1956,allegiantair,UA-3925-IAD-ORF,8:41 a.m.,9:01 a.m.,9:54 a.m.,9:43 a.m.
1957,allegiantair,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:30 p.m.
1958,allegiantair,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
